tick,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
3289,-1.59503088070778E-05,0.003872921224684,0.000828228250612,0,0,0,0,1.00976705551147
3291,0.000251831748756,0.00215102522634,-0.001312573091127,0,0,0,0,1.0101352930069
3293,-0.002783923409879,0.001706727780402,-0.002711599925533,0,0,0,0,1.0105345249176
3295,-0.002558840904385,0.002265559276566,-0.0007610177272,0,0,0,0,1.0106897354126
3297,0.001761235413142,0.00203463062644,0.000742934294976,0,0,0,0,1.01061463356018
3299,0.00278721167706,0.001221807557158,0.00039657446905,0,0,0,0,1.01026928424835
3301,0.000381080579245,0.001097918022424,0.002061161212623,0,0,0,0,1.01005971431732
3303,-0.001234997762367,0.001365354517475,0.003026916878298,0,0,0,0,1.01010859012604
3305,-0.000458778638858,-0.000374300318072,0.000964447448496,0,0,0,0,1.01008367538452
3307,0.001487443805672,-0.001499482081272,-0.00051908387104,0,0,0,0,1.01000034809113
3309,0.001965255243704,-0.000424875091994,0.00086103315698,0,0,0,0,1.0100349187851
3311,0.002706098137423,0.000461023038952,0.000852690485772,0,0,0,0,1.01025652885437
3313,0.002862851368263,0.001091828686185,0.001035432913341,0,0,0,0,1.01077401638031
3315,-0.00024171579571,0.002564041176811,0.001067697652616,0,0,0,0,1.01110231876373
3317,-0.004317389335483,0.003914585337043,0.000669886707328,0,0,0,0,1.01126754283905
3319,-0.005505752749741,0.004445073660463,0.000186020333786,0,0,0,0,1.01146399974823
3321,-0.001462352927774,0.001445587608032,-0.000107204454252,0,0,0,0,1.01170599460602
3323,0.001990262884647,-0.002518367487937,0.000363261293387,0,0,0,0,1.01173305511475
3325,0.002820051275194,-0.002816352294758,0.000350496236933,0,0,0,0,1.01138556003571
3327,0.003498348407447,-0.001600818824954,0.000170256840647,0,0,0,0,1.01106441020966
3329,0.002374432981014,-0.000872998090927,0.001203445950523,0,0,0,0,1.01087176799774
3331,-0.000613617594354,-0.001377597567625,0.000857177597936,0,0,0,0,1.01056158542633
